INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT
20502010	2	5	2	10	TaskTools11_15	HÑa Nguy®n Quä	Thu th§p ðßþc mµt lßþng nh¤t ð¸nh có th¬ ðªn ch² #RLß½ng ÐÕo Sî #GTô Châu [186,182]#W ð¬ ð±i ph¥n thß·ng.#rThu th§p #G7 quä#W có th¬ ð±i ðßþc 1 #YThiên Cang Cß¶ng Hóa Tinh Hoa#W #r#WThu th§p #G20 quä#W có th¬ ð±i ðßþc 1 #YH°ng Bäo ThÕch (C¤p 3)#W.	30	4	1	10	250	-1	-1	1	-1	-1	-1	-1	V§t li®u ð£c thù	1	0	2005	-1	0
20502011	2	5	2	11	Icons03_12	HÕ Thi«n	Là côn trùng xu¤t hi®n vào mùa hè, có tiªng kêu to.#rThu th§p ðü #G10 con#W có th¬ ðªn ch² #RLß½ng ÐÕo Sî #GTô Châu [186,182]#W ð¬ ð±i #G1 bình#W #GHàn Tuy«n KÏ ThuÖ#W th¥n kÏ.#rNªu có #G120 con#W có th¬ ð±i ðßþc #GHàn Tuy«n KÏ ThuÖ Ph¯i Phß½ng#W.	1	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t li®u ð£c thù	1	0	2000	-1	0
20600016	2	6	0	16	EUicons_2	Búp Bê Cß½ng Thi	Búp Bê Cß½ng Thi vô cùng ðáng yêu. Mang ðªn ch² #GTô Châu [168,168]#RVån NgÕn Bác#W có th¬ ð±i ðßþc m¤y món ð° t¯t.	1	4	1	30	250	-1	-1	-1	-1	-1	-1	-1	ÐÕo cø hoÕt ðµng	1	0	2005	-1	0
20600018	2	6	0	18	Huodong_3_3	Thüy Tinh Tinh Hoa	Thüy tinh tinh hoa  trên cánh Tuyªt Tinh Linh r½i lÕi, trong su¯t lóng lánh, ð©p vô cùng. #r sau khi thu th§p 1 s¯ lßþng nh¤t ð¸nh có th¬ ðªn  #GLÕc Dß½ng tìm #RNgß¶i Tuyªt Vui Vë#G[160,200]#W ð±i l¤y ph¥n thß·ng phong phú.	30	10000	10000	10	250	-1	-1	1	-1	-1	-1	4	ÐÕo cø hoÕt ðµng	1	0	2005	-1	0
20600019	2	6	0	19	CircularTaskTool7_2	Th¤t Thái HÕt	LoÕi ðµc trùng màu s¡c s£c sÞ, k¸ch ðµc vô bì, vô cùng hiªm có, khi cho vào hành nang c¥n hªt sÑc c¦n th§n.#r#GLÕc Dß½ng [57,82] #RDu Thän Chi#W chính là vì #RA TØ#W mà tìm kiªm #GTh¤t Thái HÕt#W, sau khi thu th§p ðü s¯ lßþng có th¬ tìm ðªn ch² h¡n ð¬ ð±i l¤y #Gr¤t nhi«u ph¥n thß·ng#W.	30	10000	10000	30	250	-1	-1	1	-1	-1	-1	4	ÐÕo cø hoÕt ðµng	1	0	2005	-1	0
20700000	2	7	0	0	Treasure3_6	Khoái LÕc Hành	V§t ph¦m c¥n thiªt ð¬ tham gia hoÕt ðµng "Thiên Long Tuª Tuª H°ng" · ch² #RTôn Bát Gia #GÐÕi Lý [173,146]#W.#rHoàn thành "Thiên Long Tuª Tuª H°ng" s¨ nh§n ðßþc 1 ph¥n #YTi«m Nång Tán#W.	1	4000	1000	30	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	2	0	2005	-1	1
20700001	2	7	0	1	Treasure3_8	Cát Tß¶ng Khánh	V§t ph¦m c¥n thiªt ð¬ tham gia hoÕt ðµng "Thiên Long Tuª Tuª H°ng" · ch² #RTôn Bát Gia #GÐÕi Lý [173,146]#W.#rHoàn thành "Thiên Long Tuª Tuª H°ng" s¨ nh§n ðßþc 1 ph¥n #YTi«m Nång Tán#W.	1	4000	1000	30	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	2	0	2005	-1	1
20700002	2	7	0	2	Treasure3_7	Nhß Ý HÕ	V§t ph¦m c¥n thiªt ð¬ tham gia hoÕt ðµng "Thiên Long Tuª Tuª H°ng" · ch² #RTôn Bát Gia #GÐÕi Lý [173,146]#W.#rHoàn thành "Thiên Long Tuª Tuª H°ng" s¨ nh§n ðßþc 1 ph¥n #YTi«m Nång Tán#W.	1	4000	1000	30	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	2	0	2005	-1	1
20700011	2	7	0	11	Charm9_3	Tình Nhân Kªt	Ái Th¥n Khâu Bích Ð£c gi¤u v§t này trong hoa h°ng, ð¬ t£ng cho nhæng ngß¶i dám bi¬u ðÕt tình cäm cüa mình.#rTrong hoÕt ðµng Hoa H°ng Truy«n Tình khi sØ døng hoa h°ng cho häo hæu khác phái, s¨ nh§n ðßþc kªt này. Sau khi thu th§p mµt s¯ lßþng nh¤t ð¸nh, có th¬ ðªn ch² #GLÕc Dß½ng #RKhâu Bích Ð£c[175,104]#W ð¬ ð±i #YTrÑng trân thú: Chß½ng Ngß#W.	1	20000	5000	30	250	-1	-1	-1	-1	-1	-1	-1	V§t li®u ð£c thù	1	0	2005	-1	0
20700012	2	7	0	12	Charm9_2	Si Tình Ng÷c	Ái Th¥n Khâu Bích Ð£c gi¤u v§t này trong hoa h°ng, ð¬ t£ng cho nhæng ngß¶i ðßþc yêu mªn.#rTrong hoÕt ðµng Hoa H°ng Truy«n Tình khi sØ døng hoa h°ng cho häo hæu khác phái, ngß¶i ðßþc sØ døng s¨ có c½ hµi nh§n ðßþc ng÷c này. Sau khi thu th§p mµt s¯ lßþng nh¤t ð¸nh, có th¬ ðªn ch² #GLÕc Dß½ng #RKhâu Bích Ð£c[175,104]#W ð¬ ð±i #Gxßng hi®u hoÕt ðµng Hoa H°ng Truy«n Tình#W.	1	4	1	30	250	-1	-1	-1	-1	-1	-1	-1	V§t li®u ð£c thù	1	0	2005	-1	0
20700013	2	7	0	13	CircularTaskTool16_1	Thiên Long Ni®m Châu	Thiên Long Tñ Trø Trì dùng khi thuyªt pháp, sau do Tôn Bát Gia thß¶ng xuyên quyên góp cho Thiên Long Tñ, nên Trø Trì ðã t£ng lÕi cho Tôn Bát Gia. Ni®m châu này quanh nåm ðßþc bao quanh b·i l¶i tøng ni®m, có khä nång phá giäi Ph§t Pháp Bình Chß¾ng. Chï c¥n #Gthu th§p 2 viên#W thì khi vào #GTrân Lung KÏ Cuµc#W có th¬ phá giäi #GPh§t Pháp Bình Chß¾ng#W bao quanh #YThiên Long M§t Bäo Rß½ng#W do Tôn Bát Gia dñng nên.	1	4	1	30	250	-1	-1	-1	-1	-1	-1	-1	NL	1	0	2005	-1	0
30000000	3	0	0	0	Merchandise4_16	Bäo tàng ð°	Mµt t¤m ð° chï c± cñu, bên trên dùng chu bút hµi ðßþc 1 n½i ð¸a ði¬m. #r"M¶i Quân tÕm thßþng Lång Yên Các, nªu nhß thß sinh ðó ðã vÕn hµ?"#r#c00FF00(„n chuµt phäi vào ð¬ sØ døng)	1	124	31	5	250	300022	74	1	2	1	-1	4	Bäo tàng ð°	1	0	2005	-1	0
30000001	3	0	0	1	TaskTools1_13	Tu¥n La L®nh	Tu¥n La L®nh	1	124	31	5	250	300024	74	1	-1	-1	-1	4	Tu¥n La L®nh	1	0	2000	-1	0
30001000	3	0	1	0	Merchandise4_16	Ngân Phiªu	Ðây là 1 t¤m ngân phiªu.#r#RKhông th¬ giao d¸ch#r#c00FF00„n chuµt phäi ð¬ sØ døng: Gia tång s¯ lßþng ti«n vàng nh¤t ð¸nh.	1	4	1	8	250	333000	-1	1	-1	-1	-1	4	Ngân Phiªu	1	0	2000	-1	0
30001001	3	0	1	1	Medicine1_3	Hành Huyªt Tán	L§p tÑc h°i phøc sinh mÕng 450 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	1	90	1	5	250	333001	51	1	2	1	-1	4	Dßþc ph¦m	1	0	2000	-1	0
30001002	3	0	1	2	Medicine1_3	HoÕt Huyªt Tán	L§p tÑc h°i phøc sinh mÕng 964 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	10	228	57	5	250	333002	51	1	2	2	-1	4	Dßþc ph¦m	2	0	2000	-1	0
30001003	3	0	1	3	Medicine1_3	Kim Sang Dßþc	L§p tÑc h°i phøc sinh mÕng 1478 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	20	405	101	5	250	333003	51	1	2	3	-1	4	Dßþc ph¦m	3	0	2000	-1	0
30001004	3	0	1	4	Medicine1_13	Lµc Nhung Ðan	L§p tÑc h°i phøc sinh mÕng 1992 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	30	621	155	5	250	333004	51	1	2	4	-1	4	Dßþc ph¦m	4	0	2000	-1	0
30001005	3	0	1	5	Medicine1_13	Sâm Tâm Ðan	L§p tÑc h°i phøc sinh mÕng 2506 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	40	876	219	5	250	333005	51	1	2	5	-1	4	Dßþc ph¦m	5	0	2000	-1	0
30001006	3	0	1	6	Medicine1_13	Thü Ô Ðan	L§p tÑc h°i phøc sinh mÕng 3020 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	50	1170	292	5	250	333006	51	1	2	6	-1	4	Dßþc ph¦m	6	0	2000	-1	0
30001007	3	0	1	7	Medicine2_3	Tiên Ðan Chuy¬n Sinh	L§p tÑc h°i phøc sinh mÕng 3534 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1503	375	5	250	333007	51	1	2	7	-1	4	Dßþc ph¦m	7	0	2000	-1	0
30001008	3	0	1	8	Medicine2_3	Tiên Ðan KÏ Lân	L§p tÑc h°i phøc sinh mÕng 4048 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1872	468	5	250	333008	51	1	2	8	-1	4	Dßþc ph¦m	8	0	2000	-1	0
30001009	3	0	1	9	Medicine3_16	Tiên Ðan H°n Phách	L§p tÑc h°i phøc sinh mÕng 4562 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	2283	570	5	250	333009	51	1	2	9	-1	4	Dßþc ph¦m	9	0	2000	-1	0
30001010	3	0	1	10	Medicine3_16	Tiên Ðan Vãng Sinh	L§p tÑc h°i phøc sinh mÕng 5076 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	2730	682	5	250	333010	51	1	2	10	-1	4	Dßþc ph¦m	10	0	2000	-1	0
30001011	3	0	1	5	Medicine1_13	Uyên ¿½ng B± Huyªt Ðan	L§p tÑc h°i phøc sinh mÕng 2506 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	40	876	219	5	250	333005	51	1	2	5	-1	4	Dßþc ph¦m	5	0	2000	-1	0
30001012	3	0	1	6	Medicine1_13	Long Phøng Hoàn H°n Ðan	L§p tÑc h°i phøc sinh mÕng 3020 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	50	1170	292	5	250	333006	51	1	2	6	-1	4	Dßþc ph¦m	6	0	2000	-1	0
30001013	3	0	1	7	Medicine2_3	Bång Sâm Tuyªt Liên Hoàn	L§p tÑc h°i phøc sinh mÕng 3534 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1503	375	5	250	333007	51	1	2	7	-1	4	Dßþc ph¦m	7	0	2000	-1	0
30001014	3	0	1	8	Medicine2_4	CØu Chuy¬n Thông Thiên Hoàn	L§p tÑc h°i phøc sinh mÕng 4048 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1872	468	5	250	333008	51	1	2	8	-1	4	Dßþc ph¦m	8	0	2000	-1	0
30001015	3	0	1	9	Medicine3_16	Thiên Chùy Bách Luy®n Tán	L§p tÑc h°i phøc sinh mÕng 4562 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	2283	570	5	250	333009	51	1	2	9	-1	4	Dßþc ph¦m	9	0	2000	-1	0
30001016	3	0	1	1	CircularTaskTool4_8	Løc diêm thuÖ	L§p tÑc h°i phøc sinh mÕng 450 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	1	90	1	5	250	333001	51	1	2	1	-1	4	Dßþc ph¦m	1	0	2000	-1	0
30001017	3	0	1	2	CircularTaskTool1_2	Mµc hß½ng tán	L§p tÑc h°i phøc sinh mÕng 964 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	10	228	57	5	250	333002	51	1	2	2	-1	4	Dßþc ph¦m	2	0	2000	-1	0
30001018	3	0	1	3	Medicine1_4	H° ð°ng thuÖ	L§p tÑc h°i phøc sinh mÕng 1478 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	20	405	101	5	250	333003	51	1	2	3	-1	4	Dßþc ph¦m	3	0	2000	-1	0
30001019	3	0	1	4	Medicine2_4	M§t täo hoàn	L§p tÑc h°i phøc sinh mÕng 1992 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	30	621	155	5	250	333004	51	1	2	4	-1	4	Dßþc ph¦m	4	0	2000	-1	0
30001020	3	0	1	5	Medicine2_3	Quª tâm hoàn	L§p tÑc h°i phøc sinh mÕng 2506 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	40	876	219	5	250	333005	51	1	2	5	-1	4	Dßþc ph¦m	5	0	2000	-1	0
30001021	3	0	1	6	Medicine1_13	Thanh di®u ðan	L§p tÑc h°i phøc sinh mÕng 3020 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	50	1170	292	5	250	333006	51	1	2	6	-1	4	Dßþc ph¦m	6	0	2000	-1	0
30001022	3	0	1	7	Medicine1_5	A nguy®t h°n tØ	L§p tÑc h°i phøc sinh mÕng 3534 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1503	375	5	250	333007	51	1	2	7	-1	4	Dßþc ph¦m	7	0	2000	-1	0
30001023	3	0	1	8	Corn_11	Bà la ðÑc quä	L§p tÑc h°i phøc sinh mÕng 4048 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1872	468	5	250	333008	51	1	2	8	-1	4	Dßþc ph¦m	8	0	2000	-1	0
30001024	3	0	1	9	Medicine1_8	Ma la phÕm thiên	L§p tÑc h°i phøc sinh mÕng 4562 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	2283	570	5	250	333009	51	1	2	9	-1	4	Dßþc ph¦m	9	0	2000	-1	0
30001025	3	0	1	10	Medicine1_9	Tô hþp hß½ng cao	L§p tÑc h°i phøc sinh mÕng 5076 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	2730	682	5	250	333010	51	1	2	10	-1	4	Dßþc ph¦m	10	0	2000	-1	0
30001026	3	0	1	5	CircularTaskTool1_5	A bµt sâm	L§p tÑc h°i phøc sinh mÕng 2506 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	1	876	219	5	250	333005	51	1	2	5	-1	4	Dßþc ph¦m	5	0	2000	-1	0
30001027	3	0	1	6	Medicine2_10	BÕch long não	L§p tÑc h°i phøc sinh mÕng 3020 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	1	1170	292	5	250	333006	51	1	2	6	-1	4	Dßþc ph¦m	6	0	2000	-1	0
30001028	3	0	1	7	Medicine2_2	Bà ðÕm ðan	L§p tÑc h°i phøc sinh mÕng 3534 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	1	1503	375	5	250	333007	51	1	2	7	-1	4	Dßþc ph¦m	7	0	2000	-1	0
30001029	3	0	1	8	Medicine1_9	Phß½ng xuyên khung cao	L§p tÑc h°i phøc sinh mÕng 4048 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	1	1872	468	5	250	333008	51	1	2	8	-1	4	Dßþc ph¦m	8	0	2000	-1	0
30001030	3	0	1	9	Medicine1_9	H° lô ba cao	L§p tÑc h°i phøc sinh mÕng 4562 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	1	2283	570	5	250	333009	51	1	2	9	-1	4	Dßþc ph¦m	9	0	2000	-1	0
30002001	3	0	2	1	Medicine1_1	Hành Khí Tán	L§p tÑc h°i phøc khí 184 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	1	114	1	5	250	333101	73	1	2	1	-1	4	Dßþc ph¦m	1	0	2000	-1	0
30002002	3	0	2	2	Medicine1_12	Hoàn Linh Ðan	L§p tÑc h°i phøc khí 376 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	10	279	69	5	250	333102	73	1	2	2	-1	4	Dßþc ph¦m	2	0	2000	-1	0
30002003	3	0	2	3	Medicine1_12	Qui Linh Hoàn	L§p tÑc h°i phøc khí 568 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	20	489	122	5	250	333103	73	1	2	3	-1	4	Dßþc ph¦m	3	0	2000	-1	0
30002004	3	0	2	4	Medicine1_12	Thái Hß½ng Hoàn	L§p tÑc h°i phøc khí 760 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	30	741	185	5	250	333104	73	1	2	4	-1	4	Dßþc ph¦m	4	0	2000	-1	0
30002005	3	0	2	5	Medicine1_12	Cam Lµ Ðan	L§p tÑc h°i phøc khí 952 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	40	1041	260	5	250	333105	73	1	2	5	-1	4	Dßþc ph¦m	5	0	2000	-1	0
30002006	3	0	2	6	Medicine1_12	QuÏnh Ðan	L§p tÑc h°i phøc khí 1144 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	50	1386	346	5	250	333106	73	1	2	6	-1	4	Dßþc ph¦m	6	0	2000	-1	0
30002007	3	0	2	7	Medicine2_2	Tiên Ðan Thu Nguy®t	L§p tÑc h°i phøc khí 1336 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1776	444	5	250	333107	73	1	2	7	-1	4	Dßþc ph¦m	7	0	2000	-1	0
30002008	3	0	2	8	Medicine2_2	Tiên Ðan Th¥n Mµc	L§p tÑc h°i phøc khí 1528 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	2211	552	5	250	333108	73	1	2	8	-1	4	Dßþc ph¦m	8	0	2000	-1	0
30002009	3	0	2	9	Medicine4_2	Tiên Ðan Kim Nguyên	L§p tÑc h°i phøc khí 1720 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	2688	672	5	250	333109	73	1	2	9	-1	4	Dßþc ph¦m	9	0	2000	-1	0
30002010	3	0	2	10	Medicine4_2	Tiên Ðan Th¥n Thông	L§p tÑc h°i phøc khí 1912 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	3213	803	5	250	333110	73	1	2	10	-1	4	Dßþc ph¦m	10	0	2000	-1	0
30002011	3	0	2	5	Medicine1_12	Uyên ¿½ng Ích Khí Ðan	L§p tÑc h°i phøc khí 952 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	40	1041	260	5	250	333105	73	1	2	5	-1	4	Dßþc ph¦m	5	0	2000	-1	0
30002012	3	0	2	6	Medicine1_12	Long Phøng Thanh H°n Ðan	L§p tÑc h°i phøc khí 1144 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	50	1386	346	5	250	333106	73	1	2	6	-1	4	Dßþc ph¦m	6	0	2000	-1	0
30002013	3	0	2	7	Medicine2_2	Kim Phøng Ng÷c Lµ Hoàn	L§p tÑc h°i phøc khí 1336 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1776	444	5	250	333107	73	1	2	7	-1	4	Dßþc ph¦m	7	0	2000	-1	0
30002014	3	0	2	8	Medicine2_2	Tam Tinh Tri®t Ð¸a Hoàn	L§p tÑc h°i phøc khí 1528 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	2211	552	5	250	333108	73	1	2	8	-1	4	Dßþc ph¦m	8	0	2000	-1	0
30002015	3	0	2	9	Medicine4_2	Thiên cang ðoÕn tøc giao	L§p tÑc h°i phøc khí 1720 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	2688	672	5	250	333109	73	1	2	9	-1	4	Dßþc ph¦m	9	0	2000	-1	0
30002016	3	0	2	1	CircularTaskTool4_8	Tß¶ng vi thuÖ	L§p tÑc h°i phøc khí 184 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	1	114	1	5	250	333101	73	1	2	1	-1	4	Dßþc ph¦m	1	0	2000	-1	0
30002017	3	0	2	2	Medicine2_10	Ðinh hß½ng ðan	L§p tÑc h°i phøc khí 376 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	10	279	69	5	250	333102	73	1	2	2	-1	4	Dßþc ph¦m	2	0	2000	-1	0
30002018	3	0	2	3	Medicine1_12	Cam tùng hoàn	L§p tÑc h°i phøc khí 568 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	20	489	122	5	250	333103	73	1	2	3	-1	4	Dßþc ph¦m	3	0	2000	-1	0
30002019	3	0	2	4	Medicine1_12	Ð§u kh¤u ðan	L§p tÑc h°i phøc khí 760 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	30	741	185	5	250	333104	73	1	2	4	-1	4	Dßþc ph¦m	4	0	2000	-1	0
30002020	3	0	2	5	Medicine1_11	Thanh mµc ðan	L§p tÑc h°i phøc khí 952 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	40	1041	260	5	250	333105	73	1	2	5	-1	4	Dßþc ph¦m	5	0	2000	-1	0
30002021	3	0	2	6	CircularTaskTool4_16	BÕch chï lµ	L§p tÑc h°i phøc khí 1144 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	50	1386	346	5	250	333106	73	1	2	6	-1	4	Dßþc ph¦m	6	0	2000	-1	0
30002022	3	0	2	7	Medicine1_10	BÕch tùng hß½ng cao	L§p tÑc h°i phøc khí 1336 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1776	444	5	250	333107	73	1	2	7	-1	4	Dßþc ph¦m	7	0	2000	-1	0
30002023	3	0	2	8	CircularTaskTool4_16	Thiên niên täo lµ	L§p tÑc h°i phøc khí 1528 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	2211	552	5	250	333108	73	1	2	8	-1	4	Dßþc ph¦m	8	0	2000	-1	0
30002024	3	0	2	9	Medicine2_5	Th§p hß½ng viên phß½ng	L§p tÑc h°i phøc khí 1720 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	2688	672	5	250	333109	73	1	2	9	-1	4	Dßþc ph¦m	9	0	2000	-1	0
30002025	3	0	2	10	Food3_9	MÕn ðà la gia	L§p tÑc h°i phøc khí 1912 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	3213	803	5	250	333110	73	1	2	10	-1	4	Dßþc ph¦m	10	0	2000	-1	0
30002026	3	0	2	5	Medicine2_1	ÐÕi thñc huyªt ki®t ðan	L§p tÑc h°i phøc khí 952 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	1	1041	260	5	250	333105	73	1	2	5	-1	4	Dßþc ph¦m	5	0	2000	-1	0
30002027	3	0	2	6	Medicine1_16	Tß liên cam mai ðan	L§p tÑc h°i phøc khí 1144 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	1	1386	346	5	250	333106	73	1	2	6	-1	4	Dßþc ph¦m	6	0	2000	-1	0
30002028	3	0	2	7	Medicine1_15	Vån hß½ng b¤t ðãi hoàn	L§p tÑc h°i phøc khí 1336 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	1	1776	444	5	250	333107	73	1	2	7	-1	4	Dßþc ph¦m	7	0	2000	-1	0
30002029	3	0	2	8	Medicine1_1	Oánh tri®t lßu ly tán	L§p tÑc h°i phøc khí 1528 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	1	2211	552	5	250	333108	73	1	2	8	-1	4	Dßþc ph¦m	8	0	2000	-1	0
30002030	3	0	2	9	Medicine2_11	Cáp ba tháp khäi cao	L§p tÑc h°i phøc khí 1720 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	1	2688	672	5	250	333109	73	1	2	9	-1	4	Dßþc ph¦m	9	0	2000	-1	0
30003001	3	0	3	1	Medicine1_9	Thiªt Ðä Dßþc Cao	Giúp h°i phøc mÕng s¯ng 360 ði¬m.. #r#c00FF00 (Sau khi ¤n phím chuµt phäi ð¬ phøc dùng ¤n phím chuµt trái vào møc tiêu, ho£c ch÷n møc tiêu trß¾c sau ðó ¤n phím chuµt phäi)	1	24	1	5	250	333201	53	1	2	1	-1	6	Dßþc ph¦m	1	0	2000	-1	0
30003002	3	0	3	2	Medicine1_9	Phøc Linh Cao	Giúp h°i phøc mÕng s¯ng 770 ði¬m.. #r#c00FF00 (Sau khi ¤n phím chuµt phäi ð¬ phøc dùng ¤n phím chuµt trái vào møc tiêu, ho£c ch÷n møc tiêu trß¾c sau ðó ¤n phím chuµt phäi	10	60	15	5	250	333202	53	1	2	2	-1	6	Dßþc ph¦m	2	0	2000	-1	0
30003003	3	0	3	3	Medicine1_9	Thiên Ma Cao	Giúp h°i phøc mÕng s¯ng 1180 ði¬m.. #r#c00FF00 (Sau khi ¤n phím chuµt phäi ð¬ phøc dùng ¤n phím chuµt trái vào møc tiêu, ho£c ch÷n møc tiêu trß¾c sau ðó ¤n phím chuµt phäi)	20	108	27	5	250	333203	53	1	2	3	-1	6	Dßþc ph¦m	3	0	2000	-1	0
30003004	3	0	3	4	Medicine1_9	Ð² Tr÷ng Cao	Giúp h°i phøc mÕng s¯ng 1595 ði¬m.. #r#c00FF00 (Sau khi ¤n phím chuµt phäi ð¬ phøc dùng ¤n phím chuµt trái vào møc tiêu, ho£c ch÷n møc tiêu trß¾c sau ðó ¤n phím chuµt phäi))	30	165	41	5	250	333204	53	1	2	4	-1	6	Dßþc ph¦m	4	0	2000	-1	0
30003005	3	0	3	5	Medicine1_9	Bát Trân Cao	Giúp h°i phøc mÕng s¯ng 2005 ði¬m.. #r#c00FF00 (Sau khi ¤n phím chuµt phäi ð¬ phøc dùng ¤n phím chuµt trái vào møc tiêu, ho£c ch÷n møc tiêu trß¾c sau ðó ¤n phím chuµt phäi)	40	233	58	5	250	333205	53	1	2	5	-1	6	Dßþc ph¦m	5	0	2000	-1	0
30003006	3	0	3	6	Medicine4_1	H°ng Nhan Cao	Giúp h°i phøc mÕng s¯ng 2415 ði¬m.. #r#c00FF00 (Sau khi ¤n phím chuµt phäi ð¬ phøc dùng ¤n phím chuµt trái vào møc tiêu, ho£c ch÷n møc tiêu trß¾c sau ðó ¤n phím chuµt phäi)	50	312	78	5	250	333206	53	1	2	6	-1	6	Dßþc ph¦m	6	0	2000	-1	0
30003007	3	0	3	7	Medicine4_1	H± C¯t Cao	Giúp h°i phøc mÕng s¯ng 2825 ði¬m.. #r#c00FF00 (Sau khi ¤n phím chuµt phäi ð¬ phøc dùng ¤n phím chuµt trái vào møc tiêu, ho£c ch÷n møc tiêu trß¾c sau ðó ¤n phím chuµt phäi)	60	400	100	5	250	333207	53	1	2	7	-1	6	Dßþc ph¦m	7	0	2000	-1	0
