INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
6352	Th¥n Oa Ngßu Biªn D¸	635	75	9	1	0	100	10	684	900000	-1	-1	656	600000	728	450000	716	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	10900	15750	9690	9690	10900	12550	13800	14430	16310	18820	200	500	150	100	50	2000	6350
6353	Th¥n Oa Ngßu Biªn D¸	635	75	9	1	0	100	10	684	900000	-1	-1	656	600000	728	450000	716	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	11400	16470	10130	10130	11400	12550	13800	14430	16310	18820	200	500	150	100	50	2000	6350
6354	Th¥n Oa Ngßu Biªn D¸	635	75	9	1	0	100	10	684	900000	-1	-1	656	600000	728	450000	716	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	11900	17190	10570	10570	11900	12550	13800	14430	16310	18820	200	500	150	100	50	2000	6350
6355	Th¥n Oa Ngßu Biªn D¸	635	75	9	1	0	100	10	684	900000	-1	-1	656	600000	728	450000	716	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	12390	17900	11020	11020	12390	12550	13800	14430	16310	18820	200	500	150	100	50	2000	6350
6356	Th¥n Oa Ngßu Biªn D¸	635	75	9	1	0	100	10	684	900000	-1	-1	656	600000	728	450000	716	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	12890	18620	11460	11460	12890	12550	13800	14430	16310	18820	200	500	150	100	50	2000	6350
6359	Th¥n Oa Ngßu Bäo Bäo	635	75	9	0	1	100	10	684	900000	-1	-1	656	600000	728	450000	716	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	9910	14320	8810	8810	9910	12550	13800	14430	16310	18820	200	500	150	100	50	2000	6350
6360	Ðµc HÕt Trß·ng Thành	636	5	9	0	0	10	10	694	200000	-1	-1	659	900000	726	400000	704	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	12190	10310	6560	8440	6560	8460	9300	9720	10990	12690	100	500	50	150	200	2000	6360
6361	Ðµc HÕt Biªn D¸	636	5	9	1	0	10	10	694	200000	-1	-1	659	900000	726	400000	704	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	14020	11860	7550	9700	7550	8460	9300	9720	10990	12690	100	500	50	150	200	2000	6360
6362	Ðµc HÕt Biªn D¸	636	5	9	1	0	10	10	694	200000	-1	-1	659	900000	726	400000	704	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	15850	13410	8530	10970	8530	8460	9300	9720	10990	12690	100	500	50	150	200	2000	6360
6369	Ðµc HÕt Bäo Bäo	636	5	9	0	1	10	10	694	200000	-1	-1	659	900000	726	400000	704	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	12190	10310	6560	8440	6560	8460	9300	9720	10990	12690	100	500	50	150	200	2000	6360
6370	Linh HÕt Trß·ng Thành	637	45	9	0	0	10	10	694	250000	-1	-1	659	900000	726	450000	704	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	12720	10760	6850	8810	6850	9480	10420	10900	12320	14220	100	500	50	150	200	2000	6370
6371	Linh HÕt Biªn D¸	637	45	9	1	0	10	10	694	250000	-1	-1	659	900000	726	450000	704	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	13990	11840	7530	9690	7530	9480	10420	10900	12320	14220	100	500	50	150	200	2000	6370
6372	Linh HÕt Biªn D¸	637	45	9	1	0	10	10	694	250000	-1	-1	659	900000	726	450000	704	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	15270	12920	8220	10570	8220	9480	10420	10900	12320	14220	100	500	50	150	200	2000	6370
6373	Linh HÕt Biªn D¸	637	45	9	1	0	10	10	694	250000	-1	-1	659	900000	726	450000	704	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	16540	13990	8900	11450	8900	9480	10420	10900	12320	14220	100	500	50	150	200	2000	6370
6379	Linh HÕt Bäo Bäo	637	45	9	0	1	10	10	694	250000	-1	-1	659	900000	726	450000	704	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	12720	10760	6850	8810	6850	9480	10420	10900	12320	14220	100	500	50	150	200	2000	6370
6380	Trân HÕt Trß·ng Thành	638	55	9	0	0	10	10	694	300000	-1	-1	659	900000	726	500000	704	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	13260	11220	7140	9180	7140	10510	11560	12080	13660	15760	100	500	50	150	200	2000	6380
6381	Trân HÕt Biªn D¸	638	55	9	1	0	10	10	694	300000	-1	-1	659	900000	726	500000	704	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	14250	12060	7670	9860	7670	10510	11560	12080	13660	15760	100	500	50	150	200	2000	6380
6382	Trân HÕt Biªn D¸	638	55	9	1	0	10	10	694	300000	-1	-1	659	900000	726	500000	704	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	15240	12900	8210	10550	8210	10510	11560	12080	13660	15760	100	500	50	150	200	2000	6380
6383	Trân HÕt Biªn D¸	638	55	9	1	0	10	10	694	300000	-1	-1	659	900000	726	500000	704	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	16240	13740	8740	11240	8740	10510	11560	12080	13660	15760	100	500	50	150	200	2000	6380
6384	Trân HÕt Biªn D¸	638	55	9	1	0	10	10	694	300000	-1	-1	659	900000	726	500000	704	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	17230	14580	9280	11930	9280	10510	11560	12080	13660	15760	100	500	50	150	200	2000	6380
6389	Trân HÕt Bäo Bäo	638	55	9	0	1	10	10	694	300000	-1	-1	659	900000	726	500000	704	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	13260	11220	7140	9180	7140	10510	11560	12080	13660	15760	100	500	50	150	200	2000	6380
6390	Thiên HÕt Trß·ng Thành	639	65	9	0	0	10	10	694	350000	-1	-1	659	900000	726	550000	704	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	13790	11670	7420	9540	7420	11530	12680	13250	14980	17290	100	500	50	150	200	2000	6390
6391	Thiên HÕt Biªn D¸	639	65	9	1	0	10	10	694	350000	-1	-1	659	900000	726	550000	704	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	14620	12370	7870	10120	7870	11530	12680	13250	14980	17290	100	500	50	150	200	2000	6390
6392	Thiên HÕt Biªn D¸	639	65	9	1	0	10	10	694	350000	-1	-1	659	900000	726	550000	704	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	15440	13070	8310	10690	8310	11530	12680	13250	14980	17290	100	500	50	150	200	2000	6390
6393	Thiên HÕt Biªn D¸	639	65	9	1	0	10	10	694	350000	-1	-1	659	900000	726	550000	704	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	16270	13770	8760	11260	8760	11530	12680	13250	14980	17290	100	500	50	150	200	2000	6390
6394	Thiên HÕt Biªn D¸	639	65	9	1	0	10	10	694	350000	-1	-1	659	900000	726	550000	704	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	17100	14470	9200	11840	9200	11530	12680	13250	14980	17290	100	500	50	150	200	2000	6390
6395	Thiên HÕt Biªn D¸	639	65	9	1	0	10	10	694	350000	-1	-1	659	900000	726	550000	704	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	17930	15170	9650	12410	9650	11530	12680	13250	14980	17290	100	500	50	150	200	2000	6390
6399	Thiên HÕt Bäo Bäo	639	65	9	0	1	10	10	694	350000	-1	-1	659	900000	726	550000	704	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	13790	11670	7420	9540	7420	11530	12680	13250	14980	17290	100	500	50	150	200	2000	6390
6400	Ma HÕt Trß·ng Thành	640	75	9	0	0	10	10	694	400000	-1	-1	659	900000	726	600000	704	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	14320	12120	7710	9910	7710	12550	13800	14430	16310	18820	100	500	50	150	200	2000	6400
6401	Ma HÕt Biªn D¸	640	75	9	1	0	10	10	694	400000	-1	-1	659	900000	726	600000	704	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	15040	12720	8090	10410	8090	12550	13800	14430	16310	18820	100	500	50	150	200	2000	6400
6402	Ma HÕt Biªn D¸	640	75	9	1	0	10	10	694	400000	-1	-1	659	900000	726	600000	704	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	15750	13330	8480	10900	8480	12550	13800	14430	16310	18820	100	500	50	150	200	2000	6400
6403	Ma HÕt Biªn D¸	640	75	9	1	0	10	10	694	400000	-1	-1	659	900000	726	600000	704	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	16470	13940	8870	11400	8870	12550	13800	14430	16310	18820	100	500	50	150	200	2000	6400
6404	Ma HÕt Biªn D¸	640	75	9	1	0	10	10	694	400000	-1	-1	659	900000	726	600000	704	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	17190	14540	9250	11900	9250	12550	13800	14430	16310	18820	100	500	50	150	200	2000	6400
6405	Ma HÕt Biªn D¸	640	75	9	1	0	10	10	694	400000	-1	-1	659	900000	726	600000	704	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	17900	15150	9640	12390	9640	12550	13800	14430	16310	18820	100	500	50	150	200	2000	6400
6406	Ma HÕt Biªn D¸	640	75	9	1	0	10	10	694	400000	-1	-1	659	900000	726	600000	704	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	18620	15750	10020	12890	10020	12550	13800	14430	16310	18820	100	500	50	150	200	2000	6400
6409	Ma HÕt Bäo Bäo	640	75	9	0	1	10	10	694	400000	-1	-1	659	900000	726	600000	704	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	14320	12120	7710	9910	7710	12550	13800	14430	16310	18820	100	500	50	150	200	2000	6400
6410	Ti¬u Mô Trß·ng Thành	641	5	9	0	0	10	10	684	200000	-1	-1	718	900000	668	400000	705	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	8440	12190	7500	7500	8440	8460	9300	9720	10990	12690	500	200	150	100	50	2000	6410
6411	Ti¬u Mô Biªn D¸	641	5	9	1	0	10	10	684	200000	-1	-1	718	900000	668	400000	705	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	9700	14020	8620	8620	9700	8460	9300	9720	10990	12690	500	200	150	100	50	2000	6410
6412	Ti¬u Mô Biªn D¸	641	5	9	1	0	10	10	684	200000	-1	-1	718	900000	668	400000	705	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	10970	15850	9750	9750	10970	8460	9300	9720	10990	12690	500	200	150	100	50	2000	6410
6419	Ti¬u Mô Bäo Bäo	641	5	9	0	1	10	10	684	200000	-1	-1	718	900000	668	400000	705	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	8440	12190	7500	7500	8440	8460	9300	9720	10990	12690	500	200	150	100	50	2000	6410
6420	Tráng Mô Trß·ng Thành	642	45	9	0	0	10	10	684	250000	-1	-1	718	900000	668	450000	705	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	8810	12720	7830	7830	8810	9480	10420	10900	12320	14220	500	200	150	100	50	2000	6420
6421	Tráng Mô Biªn D¸	642	45	9	1	0	10	10	684	250000	-1	-1	718	900000	668	450000	705	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	9690	13990	8610	8610	9690	9480	10420	10900	12320	14220	500	200	150	100	50	2000	6420
6422	Tráng Mô Biªn D¸	642	45	9	1	0	10	10	684	250000	-1	-1	718	900000	668	450000	705	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	10570	15270	9390	9390	10570	9480	10420	10900	12320	14220	500	200	150	100	50	2000	6420
6423	Tráng Mô Biªn D¸	642	45	9	1	0	10	10	684	250000	-1	-1	718	900000	668	450000	705	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	11450	16540	10180	10180	11450	9480	10420	10900	12320	14220	500	200	150	100	50	2000	6420
6429	Tráng Mô Bäo Bäo	642	45	9	0	1	10	10	684	250000	-1	-1	718	900000	668	450000	705	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	8810	12720	7830	7830	8810	9480	10420	10900	12320	14220	500	200	150	100	50	2000	6420
6430	Trân Mô Trß·ng Thành	643	55	9	0	0	10	10	684	300000	-1	-1	718	900000	668	500000	705	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	9180	13260	8160	8160	9180	10510	11560	12080	13660	15760	500	200	150	100	50	2000	6430
6431	Trân Mô Biªn D¸	643	55	9	1	0	10	10	684	300000	-1	-1	718	900000	668	500000	705	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	9860	14250	8770	8770	9860	10510	11560	12080	13660	15760	500	200	150	100	50	2000	6430
6432	Trân Mô Biªn D¸	643	55	9	1	0	10	10	684	300000	-1	-1	718	900000	668	500000	705	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	10550	15240	9380	9380	10550	10510	11560	12080	13660	15760	500	200	150	100	50	2000	6430
6433	Trân Mô Biªn D¸	643	55	9	1	0	10	10	684	300000	-1	-1	718	900000	668	500000	705	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	11240	16240	9990	9990	11240	10510	11560	12080	13660	15760	500	200	150	100	50	2000	6430
6434	Trân Mô Biªn D¸	643	55	9	1	0	10	10	684	300000	-1	-1	718	900000	668	500000	705	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	11930	17230	10600	10600	11930	10510	11560	12080	13660	15760	500	200	150	100	50	2000	6430
6439	Trân Mô Bäo Bäo	643	55	9	0	1	10	10	684	300000	-1	-1	718	900000	668	500000	705	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	9180	13260	8160	8160	9180	10510	11560	12080	13660	15760	500	200	150	100	50	2000	6430
6440	Thánh Mô Trß·ng Thành	644	65	9	0	0	10	10	684	350000	-1	-1	718	900000	668	550000	705	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	9540	13790	8480	8480	9540	11530	12680	13250	14980	17290	500	200	150	100	50	2000	6440
6441	Thánh Mô Biªn D¸	644	65	9	1	0	10	10	684	350000	-1	-1	718	900000	668	550000	705	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	10120	14620	8990	8990	10120	11530	12680	13250	14980	17290	500	200	150	100	50	2000	6440
6442	Thánh Mô Biªn D¸	644	65	9	1	0	10	10	684	350000	-1	-1	718	900000	668	550000	705	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	10690	15440	9500	9500	10690	11530	12680	13250	14980	17290	500	200	150	100	50	2000	6440
6443	Thánh Mô Biªn D¸	644	65	9	1	0	10	10	684	350000	-1	-1	718	900000	668	550000	705	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	11260	16270	10010	10010	11260	11530	12680	13250	14980	17290	500	200	150	100	50	2000	6440
6444	Thánh Mô Biªn D¸	644	65	9	1	0	10	10	684	350000	-1	-1	718	900000	668	550000	705	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	11840	17100	10520	10520	11840	11530	12680	13250	14980	17290	500	200	150	100	50	2000	6440
6445	Thánh Mô Biªn D¸	644	65	9	1	0	10	10	684	350000	-1	-1	718	900000	668	550000	705	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	12410	17930	11030	11030	12410	11530	12680	13250	14980	17290	500	200	150	100	50	2000	6440
6449	Thánh Mô Bäo Bäo	644	65	9	0	1	10	10	684	350000	-1	-1	718	900000	668	550000	705	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	9540	13790	8480	8480	9540	11530	12680	13250	14980	17290	500	200	150	100	50	2000	6440
6450	Th¥n Mô Trß·ng Thành	645	75	9	0	0	10	10	684	400000	-1	-1	718	900000	668	600000	705	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	9910	14320	8810	8810	9910	12550	13800	14430	16310	18820	500	200	150	100	50	2000	6450
6451	Th¥n Mô Biªn D¸	645	75	9	1	0	10	10	684	400000	-1	-1	718	900000	668	600000	705	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	10410	15040	9250	9250	10410	12550	13800	14430	16310	18820	500	200	150	100	50	2000	6450
6452	Th¥n Mô Biªn D¸	645	75	9	1	0	10	10	684	400000	-1	-1	718	900000	668	600000	705	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	10900	15750	9690	9690	10900	12550	13800	14430	16310	18820	500	200	150	100	50	2000	6450
6453	Th¥n Mô Biªn D¸	645	75	9	1	0	10	10	684	400000	-1	-1	718	900000	668	600000	705	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	11400	16470	10130	10130	11400	12550	13800	14430	16310	18820	500	200	150	100	50	2000	6450
6454	Th¥n Mô Biªn D¸	645	75	9	1	0	10	10	684	400000	-1	-1	718	900000	668	600000	705	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	11900	17190	10570	10570	11900	12550	13800	14430	16310	18820	500	200	150	100	50	2000	6450
6455	Th¥n Mô Biªn D¸	645	75	9	1	0	10	10	684	400000	-1	-1	718	900000	668	600000	705	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	12390	17900	11020	11020	12390	12550	13800	14430	16310	18820	500	200	150	100	50	2000	6450
6456	Th¥n Mô Biªn D¸	645	75	9	1	0	10	10	684	400000	-1	-1	718	900000	668	600000	705	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	12890	18620	11460	11460	12890	12550	13800	14430	16310	18820	500	200	150	100	50	2000	6450
6459	Th¥n Mô Bäo Bäo	645	75	9	0	1	10	10	684	400000	-1	-1	718	900000	668	600000	705	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	9910	14320	8810	8810	9910	12550	13800	14430	16310	18820	500	200	150	100	50	2000	6450
6460	Giáp Trùng Trß·ng Thành	646	5	9	0	0	100	10	688	200000	-1	-1	706	900000	710	400000	722	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	9380	9380	9380	9380	9380	8460	9300	9720	10990	12690	100	500	50	150	200	2000	6460
6461	Giáp Trùng Biªn D¸	646	5	9	1	0	100	10	688	200000	-1	-1	706	900000	710	400000	722	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	10780	10780	10780	10780	10780	8460	9300	9720	10990	12690	100	500	50	150	200	2000	6460
6462	Giáp Trùng Biªn D¸	646	5	9	1	0	100	10	688	200000	-1	-1	706	900000	710	400000	722	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	12190	12190	12190	12190	12190	8460	9300	9720	10990	12690	100	500	50	150	200	2000	6460
6469	Giáp Trùng Bäo Bäo	646	5	9	0	1	100	10	688	200000	-1	-1	706	900000	710	400000	722	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	9380	9380	9380	9380	9380	8460	9300	9720	10990	12690	100	500	50	150	200	2000	6460
6470	Cß¶ng Giáp Trùng Trß·ng Thành	647	45	9	0	0	100	10	688	250000	-1	-1	706	900000	710	450000	722	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	9790	9790	9790	9790	9790	9480	10420	10900	12320	14220	100	500	50	150	200	2000	6470
6471	Cß¶ng Giáp Trùng Biªn D¸	647	45	9	1	0	100	10	688	250000	-1	-1	706	900000	710	450000	722	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	10760	10760	10760	10760	10760	9480	10420	10900	12320	14220	100	500	50	150	200	2000	6470
6472	Cß¶ng Giáp Trùng Biªn D¸	647	45	9	1	0	100	10	688	250000	-1	-1	706	900000	710	450000	722	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	11740	11740	11740	11740	11740	9480	10420	10900	12320	14220	100	500	50	150	200	2000	6470
6473	Cß¶ng Giáp Trùng Biªn D¸	647	45	9	1	0	100	10	688	250000	-1	-1	706	900000	710	450000	722	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	12720	12720	12720	12720	12720	9480	10420	10900	12320	14220	100	500	50	150	200	2000	6470
6479	Cß¶ng Giáp Trùng Bäo Bäo	647	45	9	0	1	100	10	688	250000	-1	-1	706	900000	710	450000	722	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	9790	9790	9790	9790	9790	9480	10420	10900	12320	14220	100	500	50	150	200	2000	6470
6480	Trân Giáp Trùng Trß·ng Thành	648	55	9	0	0	100	10	688	300000	-1	-1	706	900000	710	500000	722	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	10200	10200	10200	10200	10200	10510	11560	12080	13660	15760	100	500	50	150	200	2000	6480
6481	Trân Giáp Trùng Biªn D¸	648	55	9	1	0	100	10	688	300000	-1	-1	706	900000	710	500000	722	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	10960	10960	10960	10960	10960	10510	11560	12080	13660	15760	100	500	50	150	200	2000	6480
6482	Trân Giáp Trùng Biªn D¸	648	55	9	1	0	100	10	688	300000	-1	-1	706	900000	710	500000	722	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	11730	11730	11730	11730	11730	10510	11560	12080	13660	15760	100	500	50	150	200	2000	6480
6483	Trân Giáp Trùng Biªn D¸	648	55	9	1	0	100	10	688	300000	-1	-1	706	900000	710	500000	722	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	12490	12490	12490	12490	12490	10510	11560	12080	13660	15760	100	500	50	150	200	2000	6480
6484	Trân Giáp Trùng Biªn D¸	648	55	9	1	0	100	10	688	300000	-1	-1	706	900000	710	500000	722	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	13260	13260	13260	13260	13260	10510	11560	12080	13660	15760	100	500	50	150	200	2000	6480
6489	Trân Giáp Trùng Bäo Bäo	648	55	9	0	1	100	10	688	300000	-1	-1	706	900000	710	500000	722	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	10200	10200	10200	10200	10200	10510	11560	12080	13660	15760	100	500	50	150	200	2000	6480
6490	Thánh Giáp Trùng Trß·ng Thành	649	65	9	0	0	100	10	688	350000	-1	-1	706	900000	710	550000	722	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	10610	10610	10610	10610	10610	11530	12680	13250	14980	17290	100	500	50	150	200	2000	6490
6491	Thánh Giáp Trùng Biªn D¸	649	65	9	1	0	100	10	688	350000	-1	-1	706	900000	710	550000	722	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	11240	11240	11240	11240	11240	11530	12680	13250	14980	17290	100	500	50	150	200	2000	6490
6492	Thánh Giáp Trùng Biªn D¸	649	65	9	1	0	100	10	688	350000	-1	-1	706	900000	710	550000	722	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	11880	11880	11880	11880	11880	11530	12680	13250	14980	17290	100	500	50	150	200	2000	6490
6493	Thánh Giáp Trùng Biªn D¸	649	65	9	1	0	100	10	688	350000	-1	-1	706	900000	710	550000	722	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	12510	12510	12510	12510	12510	11530	12680	13250	14980	17290	100	500	50	150	200	2000	6490
6494	Thánh Giáp Trùng Biªn D¸	649	65	9	1	0	100	10	688	350000	-1	-1	706	900000	710	550000	722	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	13150	13150	13150	13150	13150	11530	12680	13250	14980	17290	100	500	50	150	200	2000	6490
6495	Thánh Giáp Trùng Biªn D¸	649	65	9	1	0	100	10	688	350000	-1	-1	706	900000	710	550000	722	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	13790	13790	13790	13790	13790	11530	12680	13250	14980	17290	100	500	50	150	200	2000	6490
6499	Thánh Giáp Trùng Bäo Bäo	649	65	9	0	1	100	10	688	350000	-1	-1	706	900000	710	550000	722	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	10610	10610	10610	10610	10610	11530	12680	13250	14980	17290	100	500	50	150	200	2000	6490
6500	Th¥n Giáp Trùng Trß·ng Thành	650	75	9	0	0	100	10	688	400000	-1	-1	706	900000	710	600000	722	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	11020	11020	11020	11020	11020	12550	13800	14430	16310	18820	100	500	50	150	200	2000	6500
6501	Th¥n Giáp Trùng Biªn D¸	650	75	9	1	0	100	10	688	400000	-1	-1	706	900000	710	600000	722	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	11570	11570	11570	11570	11570	12550	13800	14430	16310	18820	100	500	50	150	200	2000	6500
6502	Th¥n Giáp Trùng Biªn D¸	650	75	9	1	0	100	10	688	400000	-1	-1	706	900000	710	600000	722	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	12120	12120	12120	12120	12120	12550	13800	14430	16310	18820	100	500	50	150	200	2000	6500
