INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
1990	7629	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
1991	7629	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
1992	7629	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
1993	7631	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
1994	7631	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
1995	7631	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
1996	7632	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
1997	7632	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
1998	7632	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
1999	7633	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2000	7633	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2001	7633	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2002	7634	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2003	7634	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2004	7634	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2005	7635	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2006	7635	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2007	7635	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2008	7636	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2009	7636	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2010	7636	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2011	7637	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2012	7637	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2013	7637	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2014	7638	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2015	7638	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2016	7638	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2017	7639	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2018	7639	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2019	7639	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2020	7641	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2021	7641	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2022	7641	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2023	7642	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2024	7642	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2025	7642	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2026	7649	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2027	7649	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2028	7649	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2029	7651	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2030	7651	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2031	7651	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2032	7652	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2033	7652	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2034	7652	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2035	7653	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2036	7653	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2037	7653	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2038	7659	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2039	7659	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2040	7659	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2041	7661	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2042	7661	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2043	7661	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2044	7662	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2045	7662	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2046	7662	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2047	7663	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2048	7663	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2049	7663	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2050	7664	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2051	7664	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2052	7664	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2053	7669	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2054	7669	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2055	7669	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2056	7671	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2057	7671	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2058	7671	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2059	7672	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2060	7672	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2061	7672	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2062	7673	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2063	7673	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2064	7673	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2065	7674	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2066	7674	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2067	7674	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2068	7675	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2069	7675	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2070	7675	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2071	7679	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2072	7679	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2073	7679	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2074	7681	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2075	7681	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2076	7681	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2077	7682	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2078	7682	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2079	7682	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2080	7683	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2081	7683	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2082	7683	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2083	7684	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2084	7684	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2085	7684	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2086	7685	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2087	7685	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2088	7685	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2089	7686	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2090	7686	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2091	7686	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2092	7689	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2093	7689	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2094	7689	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2095	7691	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2096	7691	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2097	7691	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2098	7692	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2099	7692	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2100	7692	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2101	7693	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2102	7693	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2103	7693	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2104	7694	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2105	7694	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2106	7694	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2107	7695	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2108	7695	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2109	7695	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2110	7696	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2111	7696	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2112	7696	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2113	7697	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2114	7697	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2115	7697	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2116	7699	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2117	7699	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2118	7699	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2119	7701	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2120	7701	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2121	7701	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2122	7702	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2123	7702	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2124	7702	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2125	7703	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2126	7703	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2127	7703	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2128	7704	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2129	7704	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2130	7704	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2131	7705	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2132	7705	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2133	7705	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2134	7706	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2135	7706	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2136	7706	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2137	7707	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2138	7707	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2139	7707	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2140	7708	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2141	7708	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2142	7708	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2143	7709	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2144	7709	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2145	7709	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2146	7711	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2147	7711	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2148	7711	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2149	7712	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2150	7712	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2151	7712	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2152	7719	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2153	7719	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2154	7719	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2155	7721	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2156	7721	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2157	7721	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2158	7722	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2159	7722	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2160	7722	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2161	7723	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2162	7723	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2163	7723	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2164	7729	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2165	7729	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2166	7729	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2167	7731	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2168	7731	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2169	7731	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2170	7732	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2171	7732	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2172	7732	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2173	7733	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2174	7733	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2175	7733	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2176	7734	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2177	7734	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2178	7734	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2179	7739	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2180	7739	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2181	7739	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2182	7741	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2183	7741	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2184	7741	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2185	7742	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2186	7742	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2187	7742	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2188	7743	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2189	7743	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2190	7743	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2191	7744	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2192	7744	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2193	7744	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2194	7745	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2195	7745	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2196	7745	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2197	7749	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2198	7749	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2199	7749	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2200	7751	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2201	7751	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2202	7751	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2203	7752	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2204	7752	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2205	7752	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2206	7753	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2207	7753	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2208	7753	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2209	7754	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2210	7754	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2211	7754	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2212	7755	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2213	7755	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2214	7755	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2215	7756	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2216	7756	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2217	7756	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2218	7759	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2219	7759	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2220	7759	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2221	7761	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2222	7761	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2223	7761	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2224	7762	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2225	7762	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2226	7762	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2227	7763	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2228	7763	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2229	7763	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2230	7764	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2231	7764	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2232	7764	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2233	7765	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2234	7765	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2235	7765	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2236	7766	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2237	7766	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2238	7766	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2239	7767	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2240	7767	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2241	7767	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2242	7769	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2243	7769	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2244	7769	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2245	7771	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2246	7771	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2247	7771	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2248	7772	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2249	7772	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2250	7772	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2251	7773	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2252	7773	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2253	7773	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2254	7774	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2255	7774	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
2256	7774	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1
2257	7775	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1
2258	7775	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1
